,reporttime,name,code,SW3,type,value(M)
5108,20220331,振德医疗,603301,医疗耗材,销售额,70
5109,20200430,振德医疗,603301,医疗耗材,销售额,44
5110,20210430,振德医疗,603301,医疗耗材,销售额,30
5111,20220430,振德医疗,603301,医疗耗材,销售额,72
5112,20200531,振德医疗,603301,医疗耗材,销售额,26
5113,20220228,振德医疗,603301,医疗耗材,销售额,45
5114,20220831,振德医疗,603301,医疗耗材,销售额,76
5115,20201031,振德医疗,603301,医疗耗材,销售额,84
5116,20220731,振德医疗,603301,医疗耗材,销售额,61
5118,20200630,振德医疗,603301,医疗耗材,销售额,60
5119,20200229,振德医疗,603301,医疗耗材,销售额,9
5120,20220131,振德医疗,603301,医疗耗材,销售额,55
5122,20200731,振德医疗,603301,医疗耗材,销售额,22
5124,20200930,振德医疗,603301,医疗耗材,销售额,51
5125,20210731,振德医疗,603301,医疗耗材,销售额,28
5126,20211231,振德医疗,603301,医疗耗材,销售额,52
5127,20220930,振德医疗,603301,医疗耗材,销售额,78
5128,20200331,振德医疗,603301,医疗耗材,销售额,8
5129,20210630,振德医疗,603301,医疗耗材,销售额,58
5130,20211031,振德医疗,603301,医疗耗材,销售额,31
5131,20201130,振德医疗,603301,医疗耗材,销售额,144
5132,20200831,振德医疗,603301,医疗耗材,销售额,34
5133,20210131,振德医疗,603301,医疗耗材,销售额,144
5134,20210831,振德医疗,603301,医疗耗材,销售额,54
5135,20211130,振德医疗,603301,医疗耗材,销售额,67
5136,20221031,振德医疗,603301,医疗耗材,销售额,80
5137,20210331,振德医疗,603301,医疗耗材,销售额,27
5138,20221130,振德医疗,603301,医疗耗材,销售额,128
5139,20221231,振德医疗,603301,医疗耗材,销售额,229
5140,20230131,振德医疗,603301,医疗耗材,销售额,108
5141,20230228,振德医疗,603301,医疗耗材,销售额,64
5142,20230331,振德医疗,603301,医疗耗材,销售额,54
5143,20230430,振德医疗,603301,医疗耗材,销售额,50
5144,20230531,振德医疗,603301,医疗耗材,销售额,50
5145,20230630,振德医疗,603301,医疗耗材,销售额,45
5146,20230731,振德医疗,603301,医疗耗材,销售额,29
5147,20230831,振德医疗,603301,医疗耗材,销售额,30
5148,20230930,振德医疗,603301,医疗耗材,销售额,35
5149,20230731,振德医疗,603301,医疗耗材,销售额,29
5151,20200630,海澜之家,600398,非运动服装,销售额,167
5152,20200131,海澜之家,600398,非运动服装,销售额,141
5153,20220430,海澜之家,600398,非运动服装,销售额,130
5154,20220531,海澜之家,600398,非运动服装,销售额,163
5155,20211231,海澜之家,600398,非运动服装,销售额,228
5156,20210228,海澜之家,600398,非运动服装,销售额,73
5157,20200531,海澜之家,600398,非运动服装,销售额,130
5158,20220731,海澜之家,600398,非运动服装,销售额,129
5159,20210731,海澜之家,600398,非运动服装,销售额,97
5160,20220630,海澜之家,600398,非运动服装,销售额,300
5161,20201231,海澜之家,600398,非运动服装,销售额,207
5162,20200331,海澜之家,600398,非运动服装,销售额,91
5163,20200930,海澜之家,600398,非运动服装,销售额,100
5164,20220831,海澜之家,600398,非运动服装,销售额,116
5165,20201031,海澜之家,600398,非运动服装,销售额,117
5166,20220930,海澜之家,600398,非运动服装,销售额,140
5167,20210331,海澜之家,600398,非运动服装,销售额,122
5169,20220228,海澜之家,600398,非运动服装,销售额,97
5170,20200831,海澜之家,600398,非运动服装,销售额,71
5171,20210831,海澜之家,600398,非运动服装,销售额,85
5172,20210131,海澜之家,600398,非运动服装,销售额,174
5173,20201130,海澜之家,600398,非运动服装,销售额,360
5174,20221031,海澜之家,600398,非运动服装,销售额,164
5175,20210930,海澜之家,600398,非运动服装,销售额,129
5176,20211031,海澜之家,600398,非运动服装,销售额,157
5177,20200731,海澜之家,600398,非运动服装,销售额,86
5178,20210630,海澜之家,600398,非运动服装,销售额,212
5179,20200229,海澜之家,600398,非运动服装,销售额,50
5182,20220131,海澜之家,600398,非运动服装,销售额,248
5183,20220331,海澜之家,600398,非运动服装,销售额,147
5184,20210430,海澜之家,600398,非运动服装,销售额,117
5185,20211130,海澜之家,600398,非运动服装,销售额,391
5186,20200430,海澜之家,600398,非运动服装,销售额,89
5187,20210531,海澜之家,600398,非运动服装,销售额,153
5188,20221130,海澜之家,600398,非运动服装,销售额,297
5189,20221231,海澜之家,600398,非运动服装,销售额,262
5190,20230131,海澜之家,600398,非运动服装,销售额,226
5191,20230228,海澜之家,600398,非运动服装,销售额,125
5192,20230331,海澜之家,600398,非运动服装,销售额,179
5193,20230430,海澜之家,600398,非运动服装,销售额,196
5194,20230531,海澜之家,600398,非运动服装,销售额,194
5195,20230630,海澜之家,600398,非运动服装,销售额,385
5196,20230731,海澜之家,600398,非运动服装,销售额,153
5197,20230831,海澜之家,600398,非运动服装,销售额,173
5198,20230930,海澜之家,600398,非运动服装,销售额,210
5199,20230731,海澜之家,600398,非运动服装,销售额,153
5200,20210131,海信视像,600060,彩电,销售额,813
5201,20200930,海信视像,600060,彩电,销售额,498
5202,20201130,海信视像,600060,彩电,销售额,1360
5203,20220531,海信视像,600060,彩电,销售额,607
5204,20210630,海信视像,600060,彩电,销售额,1257
5205,20201231,海信视像,600060,彩电,销售额,770
5206,20200331,海信视像,600060,彩电,销售额,470
5207,20220430,海信视像,600060,彩电,销售额,545
5208,20210731,海信视像,600060,彩电,销售额,845
5209,20200731,海信视像,600060,彩电,销售额,640
5210,20220930,海信视像,600060,彩电,销售额,699
5211,20210228,海信视像,600060,彩电,销售额,455
5212,20220630,海信视像,600060,彩电,销售额,1610
5213,20211231,海信视像,600060,彩电,销售额,916
5214,20210930,海信视像,600060,彩电,销售额,647
5215,20201031,海信视像,600060,彩电,销售额,525
5217,20210331,海信视像,600060,彩电,销售额,509
5218,20211031,海信视像,600060,彩电,销售额,745
5219,20220731,海信视像,600060,彩电,销售额,846
5220,20200630,海信视像,600060,彩电,销售额,1091
5221,20211130,海信视像,600060,彩电,销售额,1793
5222,20210831,海信视像,600060,彩电,销售额,651
5223,20200131,海信视像,600060,彩电,销售额,680
5224,20210531,海信视像,600060,彩电,销售额,624
5225,20200430,海信视像,600060,彩电,销售额,472
5226,20200229,海信视像,600060,彩电,销售额,225
5227,20220331,海信视像,600060,彩电,销售额,628
5228,20221031,海信视像,600060,彩电,销售额,758
5229,20200531,海信视像,600060,彩电,销售额,640
5231,20220131,海信视像,600060,彩电,销售额,1197
5232,20210430,海信视像,600060,彩电,销售额,478
5233,20220831,海信视像,600060,彩电,销售额,880
5234,20220228,海信视像,600060,彩电,销售额,541
5237,20200831,海信视像,600060,彩电,销售额,666
5238,20221130,海信视像,600060,彩电,销售额,1947
5239,20221231,海信视像,600060,彩电,销售额,1147
5240,20230131,海信视像,600060,彩电,销售额,1147
5241,20230228,海信视像,600060,彩电,销售额,676
5242,20230331,海信视像,600060,彩电,销售额,734
5243,20230430,海信视像,600060,彩电,销售额,682
5244,20230531,海信视像,600060,彩电,销售额,655
5245,20230630,海信视像,600060,彩电,销售额,2091
5246,20230731,海信视像,600060,彩电,销售额,998
5247,20230831,海信视像,600060,彩电,销售额,897
5248,20230930,海信视像,600060,彩电,销售额,694
5249,20230731,海信视像,600060,彩电,销售额,998
5251,20201231,白云山,600332,中药,销售额,134
5252,20200630,白云山,600332,中药,销售额,117
5253,20220430,白云山,600332,中药,销售额,174
5254,20201031,白云山,600332,中药,销售额,123
5255,20200229,白云山,600332,中药,销售额,60
5256,20220630,白云山,600332,中药,销售额,279
5257,20210131,白云山,600332,中药,销售额,152
5259,20220930,白云山,600332,中药,销售额,244
5260,20211031,白云山,600332,中药,销售额,221
5261,20210531,白云山,600332,中药,销售额,166
5262,20210430,白云山,600332,中药,销售额,177
5263,20211130,白云山,600332,中药,销售额,247
5265,20200131,白云山,600332,中药,销售额,60
5266,20210228,白云山,600332,中药,销售额,109
5267,20210831,白云山,600332,中药,销售额,208
5268,20201130,白云山,600332,中药,销售额,172
5269,20220228,白云山,600332,中药,销售额,195
5270,20200331,白云山,600332,中药,销售额,68
5271,20210930,白云山,600332,中药,销售额,226
5272,20200430,白云山,600332,中药,销售额,79
5273,20220731,白云山,600332,中药,销售额,265
5274,20210731,白云山,600332,中药,销售额,207
5275,20210630,白云山,600332,中药,销售额,204
5276,20220131,白云山,600332,中药,销售额,234
5277,20220531,白云山,600332,中药,销售额,205
5279,20200930,白云山,600332,中药,销售额,111
5280,20200831,白云山,600332,中药,销售额,118
5281,20211231,白云山,600332,中药,销售额,197
5282,20210331,白云山,600332,中药,销售额,169
5283,20200531,白云山,600332,中药,销售额,92
5284,20220331,白云山,600332,中药,销售额,172
5285,20221031,白云山,600332,中药,销售额,228
5286,20220831,白云山,600332,中药,销售额,241
5287,20200731,白云山,600332,中药,销售额,107
5288,20221130,白云山,600332,中药,销售额,244
5289,20221231,白云山,600332,中药,销售额,318
5290,20230131,白云山,600332,中药,销售额,242
5291,20230228,白云山,600332,中药,销售额,161
5292,20230331,白云山,600332,中药,销售额,167
5293,20230430,白云山,600332,中药,销售额,158
5294,20230531,白云山,600332,中药,销售额,132
5295,20230630,白云山,600332,中药,销售额,177
5296,20230731,白云山,600332,中药,销售额,137
5297,20230831,白云山,600332,中药,销售额,133
5298,20230930,白云山,600332,中药,销售额,142
5299,20230731,白云山,600332,中药,销售额,137
5300,20200831,飞科电器,603868,个护小家电,销售额,276
5301,20220531,飞科电器,603868,个护小家电,销售额,304
5302,20220131,飞科电器,603868,个护小家电,销售额,335
5303,20220228,飞科电器,603868,个护小家电,销售额,417
5304,20210331,飞科电器,603868,个护小家电,销售额,280
5305,20200930,飞科电器,603868,个护小家电,销售额,237
5306,20211231,飞科电器,603868,个护小家电,销售额,316
5307,20211130,飞科电器,603868,个护小家电,销售额,325
5308,20220331,飞科电器,603868,个护小家电,销售额,226
5310,20200531,飞科电器,603868,个护小家电,销售额,231
5311,20210630,飞科电器,603868,个护小家电,销售额,300
5312,20210930,飞科电器,603868,个护小家电,销售额,248
5314,20201130,飞科电器,603868,个护小家电,销售额,290
5315,20211031,飞科电器,603868,个护小家电,销售额,231
5316,20200630,飞科电器,603868,个护小家电,销售额,282
5318,20201031,飞科电器,603868,个护小家电,销售额,238
5319,20201231,飞科电器,603868,个护小家电,销售额,242
5320,20210131,飞科电器,603868,个护小家电,销售额,274
5321,20220930,飞科电器,603868,个护小家电,销售额,253
5322,20200131,飞科电器,603868,个护小家电,销售额,206
5323,20200229,飞科电器,603868,个护小家电,销售额,282
5324,20210531,飞科电器,603868,个护小家电,销售额,290
5325,20200731,飞科电器,603868,个护小家电,销售额,266
5326,20221031,飞科电器,603868,个护小家电,销售额,254
5327,20220430,飞科电器,603868,个护小家电,销售额,172
5328,20200331,飞科电器,603868,个护小家电,销售额,313
5329,20220731,飞科电器,603868,个护小家电,销售额,302
5330,20220630,飞科电器,603868,个护小家电,销售额,428
5331,20200430,飞科电器,603868,个护小家电,销售额,274
5332,20220831,飞科电器,603868,个护小家电,销售额,339
5333,20210731,飞科电器,603868,个护小家电,销售额,233
5334,20210831,飞科电器,603868,个护小家电,销售额,289
5336,20210430,飞科电器,603868,个护小家电,销售额,220
5337,20210228,飞科电器,603868,个护小家电,销售额,223
5338,20221130,飞科电器,603868,个护小家电,销售额,266
5339,20221231,飞科电器,603868,个护小家电,销售额,262
5340,20230131,飞科电器,603868,个护小家电,销售额,274
5341,20230228,飞科电器,603868,个护小家电,销售额,443
5342,20230331,飞科电器,603868,个护小家电,销售额,227
5343,20230430,飞科电器,603868,个护小家电,销售额,183
5344,20230531,飞科电器,603868,个护小家电,销售额,253
5345,20230630,飞科电器,603868,个护小家电,销售额,332
5346,20230731,飞科电器,603868,个护小家电,销售额,215
5347,20230731,飞科电器,603868,个护小家电,销售额,215
5348,20230831,飞科电器,603868,个护小家电,销售额,336
5349,20230930,飞科电器,603868,个护小家电,销售额,228
5350,20220531,石头科技,688169,清洁小家电,销售额,126
5351,20220930,石头科技,688169,清洁小家电,销售额,130
5353,20200831,石头科技,688169,清洁小家电,销售额,44
5354,20210831,石头科技,688169,清洁小家电,销售额,73
5355,20211130,石头科技,688169,清洁小家电,销售额,338
5356,20200131,石头科技,688169,清洁小家电,销售额,46
5357,20200430,石头科技,688169,清洁小家电,销售额,61
5359,20200630,石头科技,688169,清洁小家电,销售额,140
5360,20201031,石头科技,688169,清洁小家电,销售额,59
5361,20210930,石头科技,688169,清洁小家电,销售额,86
5362,20210731,石头科技,688169,清洁小家电,销售额,58
5363,20210430,石头科技,688169,清洁小家电,销售额,117
5364,20220228,石头科技,688169,清洁小家电,销售额,110
5365,20221031,石头科技,688169,清洁小家电,销售额,88
5366,20210630,石头科技,688169,清洁小家电,销售额,191
5367,20211231,石头科技,688169,清洁小家电,销售额,113
5368,20220430,石头科技,688169,清洁小家电,销售额,155
5369,20211031,石头科技,688169,清洁小家电,销售额,114
5370,20200531,石头科技,688169,清洁小家电,销售额,57
